Unnamed: 0,_id,Processor (CPU),Graphics card (GPU),Memory (RAM),Screen size,Screen resolution,Weight,Hard drives,Size (length x width x height),Operating system (OS),Release date,Price,Name,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
9724,6589cc3c8997406b55ed6609,AMD Ryzen 7 5700U,0biet,16,14,Full HD(1920 x 1080 pixels),0biet,1000gb SSD,14.11 x 9.27 x 0.91 inches,Windows 11 Home,3-Mar-20,19199520,Lenovo Flex 14 (Flex),8919,0,0,0,0,0,0
9725,6589cc3c8997406b55ed660e,AMD Ryzen 5 5625U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.93 lbs(1.78 kg),500gb SSD,14.13 x 9.02 x 0.71 inches,Windows 11 Pro,2-Feb-23,20136000,HP Envy x360 2-in-1 15″,7983,0,0,1,0,1,0
9726,6589cc3d8997406b55ed6610,AMD Ryzen 5 5500U,0biet,32,17.3,HD Plus(1600 x 900 pixels),4.58 lbs(2.08 kg),1000gb SSD,15.8 x 10.2 x 0.81 inches,Windows 11 Home,14-Feb-23,15286319,HP Pavilion 17″,7135,0,0,0,0,1,0
9727,6589cc3d8997406b55ed6614,AMD Ryzen 5 7530U,0biet,8,15.6,Full HD(1920 x 1080 pixels),4.02 lbs(1.82 kg),1000gb SSD,14.07 x 8.99 x 0.72 inches,Windows 11 Home,23-Sep-23,15359760,HP Envy x360 2-in-1 15″,8517,0,0,1,0,0,0
9728,6589cc3d8997406b55ed6618,AMD Ryzen 5 5500U,0biet,16,14,Full HD(1920 x 1080 pixels),3.42 lbs(1.55 kg),500gb SSD,12.32 x 8.85 x 0.7 inches,Windows 11 Home,8-May-23,14640000,Lenovo Flex 5 14″ (AMD),7135,0,0,1,0,1,0
9729,6589cc3e8997406b55ed661c,Intel Core i5-1245U,0biet,8,14,HD(1366 x 768 pixels),4.8 lbs(2.18 kg),250gb SSD,13.99 x 9.74 x 0.75 inches,0biet,27-Jul-21,13583760,Dell Latitude 5000 5430 14″ (GY4M7),8093,0,0,1,0,0,0
9730,6589cc3e8997406b55ed6620,AMD Ryzen 5 5625U,0biet,40,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,14.1 x 9.25 x 0.74 inches,Windows 11 Pro,11-Nov-23,19919760,Lenovo ThinkBook 15 Gen 4 (ThinkBook 15),7983,0,0,0,0,0,0
9731,6589cc3f8997406b55ed6628,Intel Core i5-1135G7,0biet,20,15.6,Full HD(1920 x 1080 pixels),3.74 lbs(1.7 kg),500gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11 Home,5-Jun-23,11949600,Lenovo IdeaPad 3 15″ (82H80358USA1-DFBA),5002,0,0,1,0,1,0
9732,6589cc3f8997406b55ed662b,Intel Core i5-1135G7,0biet,8,15.6,Full HD(1920 x 1080 pixels),4.2 lbs(1.91 kg),500gb SSD,14.11 x 9.53 x 0.71 inches,Windows 10,27-Aug-21,13199520,HP 5dw30 15″,5002,0,0,1,0,0,0
9733,6589cc408997406b55ed6633,Intel Core i7-1165G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),0biet,500gb SSD,0biet,Windows 11 Pro,5-May-22,20376000,Dell Inspiron 15″,5125,0,0,0,0,0,0
9734,6589cc408997406b55ed6636,Intel Core i5-1135G7,0biet,12,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,14.11 x 9.53 x 0.71 inches,Windows 11 Home,24-Dec-21,11234880,HP 15 i5 (JOSANG),5002,0,0,1,0,1,0
9735,6589cc408997406b55ed663b,AMD Ryzen 5 5500U,0biet,32,15.6,Full HD(1920 x 1080 pixels),3.8 lbs(1.72 kg),1000gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11 Pro,10-Oct-22,15359760,HP Windows 11 Pro 15,7135,0,0,0,0,1,0
9736,6589cc418997406b55ed6640,AMD Ryzen 7 7730U,0biet,64,17.3,Full HD(1920 x 1080 pixels),4.58 lbs(2.08 kg),2000gb SSD,15.78 x 10.15 x 0.81 inches,Windows 11 Home,26-Oct-23,22079760,HP TPN-I139 17″,10374,0,0,0,0,0,0
9737,6589cc428997406b55ed664b,AMD Ryzen 5 5500U,0biet,8,14,Full HD(1920 x 1080 pixels),3.77 lbs(1.71 kg),250gb SSD,12.76 x 8.86 x 0.71 inches,Windows 10 Home,23-May-21,10872000,HP 14-fq1021nr (3D3F1UAABA),7135,0,0,1,0,0,0
9738,6589cc428997406b55ed664f,AMD Ryzen 7 5700U,0biet,36,14,Full HD(1920 x 1080 pixels),3.1 lbs(1.41 kg),1000gb SSD,12.76 x 8.49 x 0.78 inches,Windows 11 Pro,27-Nov-23,16776000,Lenovo Ideapad 3 14″,8919,0,0,0,0,0,0
9739,6589cc438997406b55ed665d,Intel Core i5-1235U,0biet,8,15.6,Full HD(1920 x 1080 pixels),6.05 lbs(2.74 kg),250gb SSD,14.2 x 9.3 x 0.78 inches,0biet,13-Mar-23,29016000,Lenovo ThinkPad L15 Gen 3 (21C30056US),7915,0,0,0,0,0,0
9740,6589cc438997406b55ed6662,Intel Celeron N4120,0biet,4,14,HD(1366 x 768 pixels),3.3 lbs(1.5 kg),64gb SSD,12.81 x 8.65 x 0.72 inches,Chrome OS,6-Jan-23,6240000,HP X360 Chromebook Spin 2-in-1 14″ (X360 Chromebook),1259,0,0,0,0,0,0
9741,6589cc448997406b55ed6663,AMD Ryzen 7 5700U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.65 lbs(1.66 kg),500gb SSD,0biet,0biet,17-Aug-21,18336000,Lenovo IdeaPad 5 15″ (82LN0002US),8919,0,0,1,0,1,0
9742,6589cc448997406b55ed6665,Intel Core i7-1355U,0biet,32,15.6,Full HD(1920 x 1080 pixels),6.64 lbs(3.01 kg),1000gb SSD,14.11 x 9.25 x 0.75 inches,Windows 11 Pro,5-Aug-23,20399760,Dell Inspiron 15″,8965,0,0,0,0,0,0
9743,6589cc448997406b55ed6666,Intel Core i9-13950HX,0biet,32,16,Quad HD Plus(3200 x 1800 pixels),5.26 lbs(2.39 kg),1000gb SSD,14.13 x 10.08 x 0.75 inches,Windows 11 Pro,21-Aug-23,0biet,EXcaliberPC MSI 16″ (CreatorPro Z16HXStudio B13VJTO-067US),30000,0,0,0,0,0,0
9744,6589cc448997406b55ed6669,Intel Core i5-11400H,0biet,16,15.6,Full HD(1920 x 1080 pixels),4.19 lbs(1.9 kg),500gb SSD,14.1 x 9.8 x 0.78 inches,0biet,12-Jan-22,31199520,Lenovo ThinkBook 15p G2 ITH (21B1001JUS),8649,0,0,1,0,1,0
9745,6589cc448997406b55ed666a,Intel Core i7-1185G7,0biet,16,15,0biet,0biet,500gb SSD,0biet,Windows 10,6-Jun-21,23976000,Microsoft Surface 5L1-00001 15″,5524,0,0,0,0,0,0
9746,6589cc448997406b55ed666c,Intel Core i5-1035G1,0biet,32,15.6,Full HD(1920 x 1080 pixels),3.82 lbs(1.73 kg),1000gb SSD,0biet,Windows 11 Home,25-Feb-23,19896000,Dell Inspiron 15 (3000),3240,0,0,0,0,0,0
9747,6589cc448997406b55ed666e,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.86 lbs(1.75 kg),1000gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11 Home,27-Jun-22,15336000,HP 15 (15),7135,0,0,1,0,1,0
9748,6589cc458997406b55ed6671,AMD Ryzen 5 7530U,0biet,64,17,Full HD(1920 x 1080 pixels),4.58 lbs(2.08 kg),2000gb SSD,16 x 10.15 x 0.8 inches,Windows 11 Pro,1-Jul-23,17039760,Computer Upgrade King H P 17″ (LT-HP-1119-CUK-003),8517,0,0,0,0,0,0
9749,6589cc458997406b55ed6672,AMD Ryzen 5 5500U,0biet,8,15.6,Full HD(1920 x 1080 pixels),4.19 lbs(1.9 kg),250gb SSD,14.3 x 9.7 x 0.71 inches,Windows 11 Pro,23-Aug-23,14399760,Acer Aspire 5 15″ (NX.A84AA.005),7135,0,0,1,0,0,0
9750,6589cc458997406b55ed6674,Intel Core i5-1135G7,0biet,32,14,Full HD(1920 x 1080 pixels),3.6 lbs(1.63 kg),2000gb SSD,13 x 9.3 x 0.8 inches,Windows 11 Pro,20-Jul-23,26399760,Lenovo ThinkPad 14″ (L14),5002,0,0,0,0,1,0
9751,6589cc458997406b55ed6673,AMD Ryzen 3 5300U,0biet,16,15.6,HD(1366 x 768 pixels),4 lbs(1.81 kg),500gb SSD,14.1 x 9.5 x 0.7 inches,Windows 11 Home,22-Apr-23,9048000,HP TPN-Q230 15″,5296,0,0,1,0,1,0
9752,6589cc458997406b55ed6676,Intel Core i7-1165G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.8 lbs(1.72 kg),500gb SSD,14.11 x 9.27 x 0.74 inches,Windows 11 Home,14-Feb-22,18935760,Dell Inspiron 15,5125,0,0,1,0,1,0
9753,6589cc468997406b55ed6684,Intel Celeron N4020,0biet,8,15.6,HD(1366 x 768 pixels),3.91 lbs(1.77 kg),250gb SSD,14.33 x 9.8 x 0.78 inches,Windows 11 Pro,7-Jun-22,13176000,Dell Inspiron 15 (3510),842,0,0,0,0,0,0
9754,6589cc478997406b55ed6689,Intel Core i7-1255U,0biet,16,14,WUXGA(1920 x 1200 pixels),2.5 lbs(1.13 kg),500gb SSD,12.4 x 8.8 x 0.6 inches,0biet,2-Mar-23,33359760,Lenovo ThinkPad X1 Carbon Gen 10 14″ (21CB0072US),8018,0,0,1,0,1,0
9755,6589cc478997406b55ed668f,Intel Core i3-1115G4,0biet,24,15.6,Full HD(1920 x 1080 pixels),4.55 lbs(2.06 kg),1000gb SSD,14.14 x 9.31 x 0.78 inches,Windows 11 Home,23-Nov-23,11736000,Lenovo IdeaPad 3 Holiday Deals 15″ (15ITL6),3056,0,0,1,0,0,0
9756,6589cc478997406b55ed6693,Intel Core i7-1260P,0biet,32,14,Full HD Plus(2160 x 1440 pixels),3.7 lbs(1.68 kg),1000gb SSD,12.95 x 8.94 x 0.7 inches,Windows 11 Pro,1-Jul-23,25896000,Lenovo ThinkPad P14s Gen 3 (ThinkPad),9960,0,0,0,0,1,0
9757,6589cc498997406b55ed66a1,AMD Ryzen 5 7530U,0biet,16,15.6,Full HD(1920 x 1080 pixels),5.35 lbs(2.43 kg),500gb SSD,14.1 x 9.3 x 0.7 inches,0biet,6-Dec-23,13199760,Lenovo IdeaPad 15″ (82XM0032US),8517,0,0,0,0,0,0
9758,6589cc498997406b55ed66a4,Intel Core i5-1135G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),2.2 lbs(1 kg),500gb SSD,0biet,Windows 11,8-Nov-21,20375760,LG Gram 15″ (15Z95N),5002,0,0,1,0,1,0
9759,6589cc498997406b55ed66ad,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.37 x 9.45 x 0.74 inches,Windows 10 Pro,5-Jan-22,28776000,Lenovo ThinkPad 15″ (E15),7135,0,0,1,0,1,0
9760,6589cc4a8997406b55ed66b0,Apple M3 8 Core,0biet,24,14,0biet,5 lbs(2.27 kg),500gb SSD,12.31 x 8.71 x 0.61 inches,macOS,19-Dec-23,47976000,Apple MacBook Z1C80001E 14″,11104,0,0,0,0,0,0
9761,6589cc4a8997406b55ed66b5,Intel Core i3-1125G4,0biet,32,17.3,HD Plus(1600 x 900 pixels),4.6 lbs(2.09 kg),2000gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Pro,8-Jul-23,15359760,HP TPN-I139320M3AV 17″ (7E497UAABAA1-P1FBA),5727,0,0,0,0,1,0
9762,6589cc4b8997406b55ed66bc,Intel Celeron N4020,0biet,16,15.6,HD(1366 x 768 pixels),3.6 lbs(1.63 kg),1000gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,21-Mar-23,12719520,Dell Inspiron 15 3000 (3521),842,0,0,0,0,0,0
9763,6589cc4b8997406b55ed66bf,Intel Core i5-1235U,0biet,16,14,Full HD(1920 x 1080 pixels),3.3 lbs(1.5 kg),500gb SSD,12 x 9 x 1 inches,0biet,7-Dec-22,12755760,Acer Vero 14″ (AV14-51-58XZ),7915,0,0,1,0,1,0
9764,6589cc4c8997406b55ed66c9,AMD Ryzen 7 5825U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.9 lbs(1.77 kg),500gb SSD,14.3 x 9.4 x 0.7 inches,Windows 11 Home,25-Jun-23,16799760,Acer Aspire 5 15″,10523,0,0,1,0,1,0
9765,6589cc4d8997406b55ed66d6,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),500gb SSD,14.09 x 9.06 x 0.74 inches,Windows 11 Home,1-Sep-22,17354880,HP ENVY x360 15″ (ENVY),7135,0,0,1,0,1,0
9766,6589cc4d8997406b55ed66dd,AMD Ryzen 5 7520U,0biet,8,14,Full HD(1920 x 1080 pixels),3.15 lbs(1.43 kg),1000gb SSD,12.76 x 8.47 x 0.78 inches,Windows 11 Pro,30-Oct-23,9576000,Lenovo V14,5310,0,0,1,0,0,0
9767,6589cc4e8997406b55ed66e2,Intel Pentium Silver N5030,0biet,16,15.6,HD(1366 x 768 pixels),3.75 lbs(1.7 kg),1000gb HDD,15 x 10 x 1 inches,Windows 11 Pro,1-Jun-22,11976000,Dell Inspiron 3000 15″,1456,0,0,1,0,0,0
9768,6589cc4e8997406b55ed66e4,Intel Celeron N3350,0biet,2,11.6,HD(1366 x 768 pixels),2.54 lbs(1.15 kg),0biet,11.3 x 7.9 x 0.7 inches,Windows 10,6-Dec-18,5976000,Lenovo IdeaPad 11″ (10-LENOVO-28),173,0,0,0,0,0,0
9769,6589cc4e8997406b55ed66e6,AMD Ryzen 7 6800U,0biet,16,16,WQUXGA(3840 x 2400 pixels),2.58 lbs(1.17 kg),1000gb SSD,14 x 9.5 x 0.55 inches,Windows 11,8-Dec-23,12383760,Acer Swift 16″ (Swift),10711,0,0,1,0,1,1
9770,6589cc4f8997406b55ed66ef,AMD Ryzen 5 5625U,0biet,24,17.3,Full HD(1920 x 1080 pixels),0biet,500gb SSD,15.71 x 10.79 x 0.78 inches,Windows 11 Home,8-Jun-23,18216000,Lenovo Ideapad 3 17″,7983,0,0,0,0,0,0
9771,6589cc4f8997406b55ed66f5,Intel Core i7-1355U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.82 lbs(1.73 kg),500gb SSD,14.11 x 9.8 x 0.74 inches,Windows 11 Home,16-May-22,19176000,Dell Inspiron 3530 15″ (3511),8965,0,0,1,0,1,0
9772,6589cc518997406b55ed6707,Intel Core i5-1135G7,0biet,32,13.5,0biet,3.4 lbs(1.54 kg),1000gb SSD,12.1 x 8.8 x 0.57 inches,Windows 10,25-Jul-23,18791760,Microsoft Surface 5GI-00005 13″,5002,0,0,0,0,1,0
9773,6589cc518997406b55ed670e,Intel Celeron N3350,0biet,4,14,Full HD(1920 x 1080 pixels),3.2 lbs(1.45 kg),64gb SSD,12.85 x 9 x 0.74 inches,Chrome OS,18-Aug-21,4776000,ASUS CX1400CNA-AS44FV,173,0,0,0,0,0,0
9774,6589cc528997406b55ed6717,Intel Core i5-1135G7,0biet,20,15.6,Full HD(1920 x 1080 pixels),3.97 lbs(1.8 kg),1000gb SSD,14.17 x 9.25 x 0.78 inches,Windows 11 Pro,26-Sep-23,14376000,ASUS Vivobook 15″,5002,0,0,1,0,1,0
9775,6589cc528997406b55ed671a,Intel Core i7-1260P,0biet,16,13.3,Full HD(1920 x 1080 pixels),3.84 lbs(1.74 kg),500gb SSD,12 x 7.9 x 0.44 inches,0biet,16-Nov-22,29999760,Samsung Galaxy Book2 Pro 13″ (NP934XED-KB2US),9960,0,0,1,0,1,0
9776,6589cc528997406b55ed671e,AMD Ryzen 5 5500U,0biet,8,15.6,Full HD(1920 x 1080 pixels),3.73 lbs(1.69 kg),250gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11,28-Nov-21,9789600,HP 15-ef2126wm,7135,0,0,1,0,0,0
9777,6589cc538997406b55ed672f,AMD Ryzen 3 3250U,0biet,16,15.6,HD(1366 x 768 pixels),3.75 lbs(1.7 kg),500gb SSD,14.11 x 9.53 x 0.8 inches,Windows 11,7-Oct-23,13176000,HP 20XW003KUS 15″,1839,0,0,1,0,0,0
9778,6589cc548997406b55ed673a,Intel Core i5-1245U,0biet,16,14,HD(1366 x 768 pixels),3 lbs(1.36 kg),250gb SSD,0biet,Windows 10 Pro,11-Nov-21,16560000,Dell Latitude 5430 14″ (Latitude 5420),8093,0,0,1,0,1,0
9779,6589cc548997406b55ed673d,Intel Celeron N4020,0biet,16,15.6,HD(1366 x 768 pixels),3.91 lbs(1.77 kg),250gb SSD,14.33 x 9.8 x 0.78 inches,Windows 11 Pro,20-Sep-22,14136000,Dell Inspiron 15 (3510),842,0,0,0,0,0,0
9780,6589cc558997406b55ed6749,Intel Core i5-1245U,0biet,16,13.5,2k(2256 x 1504 pixels),0biet,0biet,15.5 x 11.3 x 3 inches,Windows,22-May-23,37016640,Microsoft Surface R7I-00024 13″,8093,0,0,0,0,0,0
9781,6589cc568997406b55ed6752,Intel Core i3-1125G4,0biet,16,17.3,HD Plus(1600 x 900 pixels),4.6 lbs(2.09 kg),1000gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Home,16-May-23,12215760,HP TPN-I139320M3AV 17″ (TPN-I139320M3AV),5727,0,0,1,0,1,0
9782,6589cc578997406b55ed675e,Intel Core i5-1235U,0biet,8,14.1,Full HD(1920 x 1080 pixels),3.65 lbs(1.66 kg),500gb SSD,0biet,Windows 11 Home,9-Aug-23,9575520,Gateway GWTC 14″,7915,0,0,1,0,0,0
9783,6589cc578997406b55ed6760,AMD Ryzen 7 7730U,0biet,16,16,WUXGA(1920 x 1200 pixels),4.34 lbs(1.97 kg),500gb SSD,14.01 x 9.75 x 0.77 inches,Windows 11 Pro,20-Dec-23,18936000,Lenovo ThinkPad E16 Gen 1 (21JTCTO1WW),10374,0,0,1,0,1,0
9784,6589cc578997406b55ed6764,Intel Core i3-1125G4,0biet,8,17.3,HD Plus(1600 x 900 pixels),4.6 lbs(2.09 kg),250gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Home,13-May-23,10217520,HP TPN-I139320M3AV 17″ (TPN-I139320M3AV),5727,0,0,1,0,0,0
9785,6589cc598997406b55ed677c,Apple M3 Pro 11 Core,0biet,36,14,0biet,5 lbs(2.27 kg),4000gb SSD,12.31 x 8.71 x 0.61 inches,macOS,14-Dec-23,86376000,Apple MacBook Z1AU0029Q 14″,14002,0,0,0,0,0,0
9786,6589cc5a8997406b55ed6789,Intel Core i5-1035G1,0biet,8,12.4,0biet,0biet,250gb SSD,12.3 x 10 x 2 inches,Windows 10 Pro,6-Jan-23,15552000,Microsoft Surface Go 12″ (21M-00035),3240,0,0,0,0,0,0
9787,6589cc5b8997406b55ed678c,AMD Ryzen 7 PRO 5850U,0biet,16,14,Full HD(1920 x 1080 pixels),3.42 lbs(1.55 kg),500gb SSD,13 x 8.9 x 0.7 inches,0biet,25-Jul-23,15354480,Lenovo ThinkPad T14 Gen 2 (20XK0069US),10097,0,0,1,0,1,0
9788,6589cc5b8997406b55ed6795,Intel Core i7-1355U,0biet,64,15.6,Full HD(1920 x 1080 pixels),3.82 lbs(1.73 kg),2000gb SSD,14.11 x 9.27 x 0.74 inches,Windows 11 Pro,7-Jun-23,28776000,Dell Inspiron 15 3000 Series 3530 Buisness (Inspiron),8965,0,0,0,0,0,0
9789,6589cc5b8997406b55ed6796,Intel Core i3-1115G4,0biet,8,15.6,0biet,0biet,250gb SSD,0biet,Windows 10 Home,10-Oct-21,9227520,HP 15-dy2132,3056,0,0,0,0,0,0
9790,6589cc5c8997406b55ed6798,AMD Ryzen 3 3350U,0biet,20,15.6,Full HD(1920 x 1080 pixels),5.74 lbs(2.6 kg),500gb SSD,14.31 x 9.86 x 0.71 inches,Windows 10,15-Sep-21,14136000,Acer Aspire 5 15″,3442,0,0,0,0,0,0
9791,6589cc5c8997406b55ed67a0,Intel Core i7-1255U,0biet,32,15.6,Full HD(1920 x 1080 pixels),3.65 lbs(1.66 kg),1000gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,7-May-23,21576000,Dell Inspiron 3000 3520 15″,8018,0,0,0,0,1,0
9792,6589cc5d8997406b55ed67a6,AMD Ryzen 3 3250U,0biet,36,14,Full HD(1920 x 1080 pixels),3.21 lbs(1.46 kg),1000gb SSD,12.68 x 8.35 x 0.78 inches,Windows 10 Pro,28-Aug-23,19679760,ASUS F412DA VivoBook 14″ (F412DA-WS33),1839,0,0,0,0,0,0
9793,6589cc5d8997406b55ed67a8,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11 Home,25-Jul-22,14399760,HP Ryzen 5 Silver 15,7135,0,0,1,0,1,0
9794,6589cc5e8997406b55ed67b0,Intel Core i5-1135G7,0biet,12,15.6,Full HD(1920 x 1080 pixels),3.82 lbs(1.73 kg),500gb SSD,14.11 x 9.27 x 0.74 inches,Windows 11 Home,4-Aug-22,13896000,Dell Inspiron 15 (3511),5002,0,0,1,0,1,0
9795,6589cc5e8997406b55ed67b6,Intel Core i7-13700H,0biet,64,15.6,Full HD Plus(2160 x 1440 pixels),4.21 lbs(1.91 kg),4000gb SSD,13.57 x 9.06 x 0.71 inches,Windows 11 Pro,8-Dec-23,50399759,Dell XPS 15 9530,17231,0,0,0,0,0,0
9796,6589cc5f8997406b55ed67bb,Intel Core i5-1135G7,0biet,8,14,Full HD(1920 x 1080 pixels),3.62 lbs(1.64 kg),250gb SSD,12.8 x 8.7 x 0.7 inches,0biet,7-Feb-22,16799760,Lenovo ThinkPad E14 Gen 2 (20TA00HKUS),5002,0,0,1,0,0,0
9797,6589cc5f8997406b55ed67c5,AMD Ryzen 5 5625U,0biet,32,15.6,Full HD(1920 x 1080 pixels),9.02 lbs(4.09 kg),1000gb SSD,14.13 x 9.02 x 0.73 inches,Windows 11,8-Feb-23,21576000,HP Envy X360 15″,7983,0,0,0,0,0,0
9798,6589cc618997406b55ed67d4,Intel Core i5-1335U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.83 lbs(1.74 kg),500gb SSD,14.15 x 9.21 x 0.78 inches,Windows 11 Pro,12-Apr-23,17999520,HP ProBook 450 G10 15″ (ProBook),8110,0,0,1,0,1,0
9799,6589cc618997406b55ed67d6,Intel Core i7-1185G7,0biet,16,14,Full HD(1920 x 1080 pixels),0biet,0biet,13.6 x 10.7 x 1.3 inches,Windows 10 Pro,14-Nov-22,81312000,Panasonic FZ-55 MK2 14″ (FZ-55),5524,0,0,0,0,0,0
9800,6589cc628997406b55ed67e0,Intel Core i7-1260P,0biet,16,16,WUXGA(1920 x 1200 pixels),4.75 lbs(2.15 kg),500gb SSD,14.2 x 10.1 x 0.81 inches,0biet,23-Apr-23,28799760,Lenovo ThinkPad T16 Gen 1 (21BV0090US),9960,0,0,1,0,1,0
9801,6589cc628997406b55ed67e3,AMD Ryzen 7 5825U,0biet,40,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,14.37 x 9.45 x 0.74 inches,Windows 11 Pro,25-Oct-22,23999760,Lenovo ThinkPad E15 Gen 4 (ThinkPad),10523,0,0,0,0,0,0
9802,6589cc628997406b55ed67e5,AMD Ryzen 3 3250U,0biet,8,14,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11 Pro,17-Sep-21,8136000,HP dk 14″ (dk),1839,0,0,1,0,0,0
9803,6589cc628997406b55ed67ea,AMD Ryzen 7 5825U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.71 lbs(1.68 kg),500gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,22-Oct-23,17976000,Dell Inspiron 15 3000 3525,10523,0,0,1,0,1,0
9804,6589cc638997406b55ed67ef,Intel Core i3-1115G4,0biet,20,15.6,Full HD(1920 x 1080 pixels),3.64 lbs(1.65 kg),1000gb SSD,14.14 x 9.31 x 0.78 inches,Windows 11 Home,4-Feb-22,15576000,Lenovo Ideapad 3i 15″ (81WA82H2),3056,0,0,1,0,0,0
9805,6589cc638997406b55ed67f4,AMD Ryzen 5 5500U,0biet,32,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,0biet,Windows 11,17-Jan-22,17709120,HP 15-ef2000 series,7135,0,0,0,0,1,0
9806,6589cc638997406b55ed67f5,AMD Ryzen 7 5825U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.9 lbs(1.77 kg),250gb SSD,14.4 x 9.4 x 0.74 inches,0biet,17-Mar-23,17616720,Lenovo ThinkPad E15 Gen 4 (21ED0045US),10523,0,0,1,0,1,0
9807,6589cc658997406b55ed6808,AMD Ryzen 7 5825U,0biet,32,14,Full HD(1920 x 1080 pixels),3.4 lbs(1.54 kg),1000gb SSD,12.36 x 8.96 x 0.75 inches,Windows 11 Pro,22-Sep-23,19176000,Dell Inspiron 14″,10523,0,0,0,0,1,0
9808,6589cc658997406b55ed6809,Intel Celeron N5100,0biet,4,11.6,HD(1366 x 768 pixels),2.9 lbs(1.32 kg),32gb SSD,17.8 x 10 x 3.5 inches,Chrome OS,13-Sep-23,7076159,Lenovo 500e Chromebook Gen 3 11″ (82JB0001US),466,0,0,0,0,0,0
9809,6589cc668997406b55ed6814,Intel Pentium Silver N5030,0biet,4,14,HD(1366 x 768 pixels),3.08 lbs(1.4 kg),250gb SSD,12.81 x 8.52 x 0.7 inches,Windows 11 Home,5-Feb-23,5400000,Lenovo IdeaPad 1i 14″ (BV02866),1456,0,0,0,0,0,0
9810,6589cc668997406b55ed6817,Intel Core i5-1135G7,0biet,8,15.6,Full HD(1920 x 1080 pixels),4.4 lbs(2 kg),250gb SSD,14.4 x 9.8 x 0.83 inches,Windows 10 Pro,29-Mar-23,16799760,Lenovo ThinkPad L15 Gen2 (20X300HBUS),5002,0,0,1,0,0,0
9811,6589cc668997406b55ed681b,Intel Celeron N4020,0biet,8,14,HD(1366 x 768 pixels),3.24 lbs(1.47 kg),64gb SSD,12.76 x 8.86 x 0.7 inches,Windows 10 Home,8-Feb-23,8158800,HP Stream 14″,842,0,0,0,0,0,0
9812,6589cc668997406b55ed681c,Intel Core i7-12700H,0biet,12,14.5,2880x1800(2880 x 1800 pixels),3.53 lbs(1.6 kg),500gb SSD,12.69 x 9.09 x 0.7 inches,Windows 11 Home,10-Mar-23,21240000,ASUS Vivobook S 14X,15486,0,0,1,0,1,0
9813,6589cc678997406b55ed6823,Intel Core i3-1005G1,0biet,4,14,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,12.76 x 8.46 x 0.75 inches,Windows 10 Home,10-Nov-21,9576000,ASUS Vivobook 14″,2015,0,0,0,0,0,0
9814,6589cc678997406b55ed6827,AMD Ryzen 7 5700U,0biet,16,14,2.2k(2240 x 1400 pixels),4.63 lbs(2.1 kg),1000gb SSD,14.09 x 9.99 x 0.74 inches,Windows 11 Home,14-Sep-20,17039760,Lenovo Flex 5 2-in-1 /Tablet 14″,8919,0,0,1,0,1,0
9815,6589cc688997406b55ed682b,Intel Core i7-1355U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.46 lbs(1.57 kg),500gb SSD,14.04 x 9.02 x 0.61 inches,Windows,20-Mar-23,19199760,Samsung NP750XFG-KB1US 15″,8965,0,0,1,0,1,0
